Date,Time,Bus_No,Round,latitude,longtitude
2016-04-01,07:40:41,10,1,13.73478,100.53172
2016-04-01,07:40:42,10,1,13.73478,100.53172
2016-04-01,07:40:43,10,1,13.73478,100.53172
2016-04-01,07:40:44,10,1,13.73478,100.53172
2016-04-01,07:40:45,10,1,13.73478,100.53172
2016-04-01,07:40:46,10,1,13.73478,100.53172
2016-04-01,07:40:47,10,1,13.734755,100.53171
2016-04-01,07:40:48,10,1,13.734755,100.53171
2016-04-01,07:40:49,10,1,13.734755,100.53171
2016-04-01,07:40:50,10,1,13.734755,100.53171
2016-04-01,07:40:51,10,1,13.734755,100.53171
2016-04-01,07:40:52,10,1,13.734755,100.53171
2016-04-01,07:40:53,10,1,13.734755,100.53171
2016-04-01,07:40:54,10,1,13.734755,100.53171
2016-04-01,07:40:55,10,1,13.734755,100.53171
2016-04-01,07:40:56,10,1,13.734755,100.53171
2016-04-01,07:40:57,10,1,13.734755,100.53171
2016-04-01,07:40:58,10,1,13.734755,100.53171
2016-04-01,07:40:59,10,1,13.734755,100.53171
2016-04-01,07:41:00,10,1,13.734755,100.53171
2016-04-01,07:41:01,10,1,13.734755,100.53171
2016-04-01,07:41:02,10,1,13.734755,100.53171
2016-04-01,07:41:03,10,1,13.734755,100.53171
2016-04-01,07:41:04,10,1,13.734755,100.53171
2016-04-01,07:41:05,10,1,13.734755,100.53171
2016-04-01,07:41:06,10,1,13.734755,100.53171
2016-04-01,07:41:07,10,1,13.734755,100.53171
2016-04-01,07:41:08,10,1,13.734755,100.53171
2016-04-01,07:41:09,10,1,13.734752,100.531708
2016-04-01,07:41:10,10,1,13.734752,100.531708
2016-04-01,07:41:11,10,1,13.734752,100.531708
2016-04-01,07:41:12,10,1,13.734752,100.531708
2016-04-01,07:41:13,10,1,13.734752,100.531708
2016-04-01,07:41:14,10,1,13.734752,100.531708
2016-04-01,07:41:15,10,1,13.734752,100.531708
2016-04-01,07:41:16,10,1,13.734752,100.531708
2016-04-01,07:41:17,10,1,13.734752,100.531708
2016-04-01,07:41:18,10,1,13.734752,100.531708
2016-04-01,07:41:19,10,1,13.734752,100.531708
2016-04-01,07:41:20,10,1,13.734752,100.531708
2016-04-01,07:41:21,10,1,13.734752,100.531708
2016-04-01,07:41:22,10,1,13.734752,100.531708
2016-04-01,07:41:23,10,1,13.734752,100.531708
2016-04-01,07:41:24,10,1,13.734752,100.531708
2016-04-01,07:41:25,10,1,13.734752,100.531708
2016-04-01,07:41:26,10,1,13.734752,100.531708
2016-04-01,07:41:27,10,1,13.734752,100.531708
2016-04-01,07:41:28,10,1,13.734752,100.531708
2016-04-01,07:41:29,10,1,13.734752,100.531708
2016-04-01,07:41:30,10,1,13.734752,100.531708
2016-04-01,07:41:31,10,1,13.734752,100.531708
2016-04-01,07:41:32,10,1,13.734752,100.531708
2016-04-01,07:41:33,10,1,13.734752,100.531708
2016-04-01,07:41:34,10,1,13.734752,100.531708
2016-04-01,07:41:35,10,1,13.734752,100.531708
2016-04-01,07:41:36,10,1,13.734752,100.531708
2016-04-01,07:41:37,10,1,13.734752,100.531708
2016-04-01,07:41:38,10,1,13.734752,100.531708
2016-04-01,07:41:39,10,1,13.734752,100.531708
2016-04-01,07:41:40,10,1,13.734752,100.531708
2016-04-01,07:41:41,10,1,13.734752,100.531708
2016-04-01,07:41:42,10,1,13.734752,100.531708
2016-04-01,07:41:43,10,1,13.734752,100.531708
2016-04-01,07:41:44,10,1,13.734752,100.531708
2016-04-01,07:41:45,10,1,13.734752,100.531708
2016-04-01,07:41:46,10,1,13.734752,100.531708
2016-04-01,07:41:47,10,1,13.734752,100.531708
2016-04-01,07:41:48,10,1,13.734752,100.531708
2016-04-01,07:41:49,10,1,13.734752,100.531708
2016-04-01,07:41:50,10,1,13.734752,100.531708
2016-04-01,07:41:51,10,1,13.734752,100.531708
2016-04-01,07:41:52,10,1,13.734752,100.531708
2016-04-01,07:41:53,10,1,13.734752,100.531708
2016-04-01,07:41:54,10,1,13.734752,100.531708
2016-04-01,07:41:55,10,1,13.734752,100.531708
2016-04-01,07:41:56,10,1,13.734752,100.531708
2016-04-01,07:41:57,10,1,13.734752,100.531708
2016-04-01,07:41:58,10,1,13.734752,100.531708
2016-04-01,07:41:59,10,1,13.734752,100.531708
2016-04-01,07:42:00,10,1,13.734752,100.531708
2016-04-01,07:42:01,10,1,13.734752,100.531708
2016-04-01,07:42:02,10,1,13.734752,100.531708
2016-04-01,07:42:03,10,1,13.734752,100.531708
2016-04-01,07:42:04,10,1,13.734752,100.531708
2016-04-01,07:42:05,10,1,13.734752,100.531708
2016-04-01,07:42:06,10,1,13.734752,100.531708
2016-04-01,07:42:07,10,1,13.734752,100.531708
2016-04-01,07:42:08,10,1,13.734752,100.531708
2016-04-01,07:42:09,10,1,13.734752,100.531708
2016-04-01,07:42:10,10,1,13.734752,100.531708
2016-04-01,07:42:11,10,1,13.734752,100.531708
2016-04-01,07:42:12,10,1,13.734752,100.531708
2016-04-01,07:42:13,10,1,13.734752,100.531708
2016-04-01,07:42:14,10,1,13.734752,100.531708
2016-04-01,07:42:15,10,1,13.734752,100.531708
2016-04-01,07:42:16,10,1,13.734752,100.531708
2016-04-01,07:42:17,10,1,13.734752,100.531708
2016-04-01,07:42:18,10,1,13.734752,100.531708
2016-04-01,07:42:19,10,1,13.734752,100.531708
2016-04-01,07:42:20,10,1,13.734752,100.531708
2016-04-01,07:42:21,10,1,13.734752,100.531708
2016-04-01,07:42:22,10,1,13.734752,100.531708
2016-04-01,07:42:23,10,1,13.734752,100.531708
2016-04-01,07:42:24,10,1,13.734752,100.531708
2016-04-01,07:42:25,10,1,13.734752,100.531708
2016-04-01,07:42:26,10,1,13.734752,100.531708
2016-04-01,07:42:27,10,1,13.734752,100.531708
2016-04-01,07:42:28,10,1,13.734752,100.531708
2016-04-01,07:42:29,10,1,13.734752,100.531708
2016-04-01,07:42:30,10,1,13.734752,100.531708
2016-04-01,07:42:31,10,1,13.734752,100.531708
2016-04-01,07:42:32,10,1,13.734752,100.531708
2016-04-01,07:42:33,10,1,13.734752,100.531708
2016-04-01,07:42:34,10,1,13.734752,100.531708
2016-04-01,07:42:35,10,1,13.734752,100.531708
2016-04-01,07:42:36,10,1,13.734752,100.531708
2016-04-01,07:42:37,10,1,13.734752,100.531708
2016-04-01,07:42:38,10,1,13.734752,100.531708
2016-04-01,07:42:39,10,1,13.734752,100.531708
2016-04-01,07:42:40,10,1,13.734752,100.531708
2016-04-01,07:42:41,10,1,13.734752,100.531708
2016-04-01,07:42:42,10,1,13.734752,100.531708
2016-04-01,07:42:43,10,1,13.734752,100.531708
2016-04-01,07:42:44,10,1,13.734752,100.531708
2016-04-01,07:42:45,10,1,13.734752,100.531708
2016-04-01,07:42:46,10,1,13.734752,100.531708
2016-04-01,07:42:47,10,1,13.734752,100.531708
2016-04-01,07:42:48,10,1,13.734752,100.531708
2016-04-01,07:42:49,10,1,13.734752,100.531708
2016-04-01,07:42:50,10,1,13.734752,100.531708
2016-04-01,07:42:51,10,1,13.734752,100.531708
2016-04-01,07:42:52,10,1,13.734752,100.531708
2016-04-01,07:42:53,10,1,13.734752,100.531708
2016-04-01,07:42:54,10,1,13.734752,100.531708
2016-04-01,07:42:55,10,1,13.734752,100.531708
2016-04-01,07:42:56,10,1,13.734752,100.531708
2016-04-01,07:42:57,10,1,13.734752,100.531708
2016-04-01,07:42:58,10,1,13.734752,100.531708
2016-04-01,07:42:59,10,1,13.734782,100.531685
2016-04-01,07:43:00,10,1,13.734772,100.531688
2016-04-01,07:43:01,10,1,13.734753,100.531693
2016-04-01,07:43:02,10,1,13.734725,100.531703
2016-04-01,07:43:03,10,1,13.734693,100.531718
2016-04-01,07:43:04,10,1,13.734663,100.531743
2016-04-01,07:43:05,10,1,13.734638,100.531773
2016-04-01,07:43:06,10,1,13.734627,100.531795
2016-04-01,07:43:07,10,1,13.734618,100.531818
2016-04-01,07:43:08,10,1,13.734612,100.531845
2016-04-01,07:43:09,10,1,13.73461,100.531877
2016-04-01,07:43:10,10,1,13.73461,100.5319
2016-04-01,07:43:11,10,1,13.734608,100.531933
2016-04-01,07:43:12,10,1,13.734612,100.531968
2016-04-01,07:43:13,10,1,13.734605,100.532
2016-04-01,07:43:14,10,1,13.734592,100.532032
2016-04-01,07:43:15,10,1,13.734587,100.532072
2016-04-01,07:43:16,10,1,13.73458,100.532108
2016-04-01,07:43:17,10,1,13.734577,100.532138
2016-04-01,07:43:18,10,1,13.734577,100.532177
2016-04-01,07:43:19,10,1,13.73457,100.53221
2016-04-01,07:43:20,10,1,13.734572,100.532248
2016-04-01,07:43:21,10,1,13.73457,100.532295
2016-04-01,07:43:22,10,1,13.73456,100.53234
2016-04-01,07:43:23,10,1,13.734537,100.532388
2016-04-01,07:43:24,10,1,13.73451,100.532435
2016-04-01,07:43:25,10,1,13.73449,100.532467
2016-04-01,07:43:26,10,1,13.734483,100.532505
2016-04-01,07:43:27,10,1,13.734483,100.532548
2016-04-01,07:43:28,10,1,13.734487,100.532593
2016-04-01,07:43:29,10,1,13.734493,100.53263
2016-04-01,07:43:30,10,1,13.734495,100.532663
2016-04-01,07:43:31,10,1,13.734493,100.532688
2016-04-01,07:43:32,10,1,13.734492,100.532717
2016-04-01,07:43:33,10,1,13.73449,100.532748
2016-04-01,07:43:34,10,1,13.734487,100.532777
2016-04-01,07:43:35,10,1,13.734477,100.532808
2016-04-01,07:43:36,10,1,13.734465,100.53284
2016-04-01,07:43:37,10,1,13.734458,100.532872
2016-04-01,07:43:38,10,1,13.734448,100.532902
2016-04-01,07:43:39,10,1,13.734447,100.532932
2016-04-01,07:43:40,10,1,13.734447,100.532967
2016-04-01,07:43:41,10,1,13.734443,100.533002
2016-04-01,07:43:42,10,1,13.734438,100.533037
2016-04-01,07:43:43,10,1,13.734418,100.533068
2016-04-01,07:43:44,10,1,13.734398,100.5331
2016-04-01,07:43:45,10,1,13.73439,100.533143
2016-04-01,07:43:46,10,1,13.734377,100.533187
2016-04-01,07:43:47,10,1,13.734373,100.53323
2016-04-01,07:43:48,10,1,13.734363,100.533267
2016-04-01,07:43:49,10,1,13.734353,100.533298
2016-04-01,07:43:50,10,1,13.734347,100.533337
2016-04-01,07:43:51,10,1,13.734335,100.533375
2016-04-01,07:43:52,10,1,13.734332,100.53341
2016-04-01,07:43:53,10,1,13.734333,100.533442
2016-04-01,07:43:54,10,1,13.734335,100.533468
2016-04-01,07:43:55,10,1,13.734332,100.533502
2016-04-01,07:43:56,10,1,13.734335,100.533532
2016-04-01,07:43:57,10,1,13.734332,100.533563
2016-04-01,07:43:58,10,1,13.73433,100.533597
2016-04-01,07:43:59,10,1,13.73433,100.533625
2016-04-01,07:44:00,10,1,13.734332,100.533653
2016-04-01,07:44:01,10,1,13.734337,100.533677
2016-04-01,07:44:02,10,1,13.734343,100.533702
2016-04-01,07:44:03,10,1,13.734355,100.533718
2016-04-01,07:44:04,10,1,13.734358,100.53374
2016-04-01,07:44:05,10,1,13.734365,100.533758
2016-04-01,07:44:06,10,1,13.734378,100.533763
2016-04-01,07:44:07,10,1,13.73437,100.533768
2016-04-01,07:44:08,10,1,13.734365,100.533765
2016-04-01,07:44:09,10,1,13.734363,100.533762
2016-04-01,07:44:10,10,1,13.734363,100.533762
2016-04-01,07:44:11,10,1,13.734363,100.533762
2016-04-01,07:44:12,10,1,13.734328,100.533777
2016-04-01,07:44:13,10,1,13.734328,100.533777
2016-04-01,07:44:14,10,1,13.734328,100.533777
2016-04-01,07:44:15,10,1,13.734335,100.533768
2016-04-01,07:44:16,10,1,13.734342,100.533773
2016-04-01,07:44:17,10,1,13.734347,100.533777
2016-04-01,07:44:18,10,1,13.734355,100.533785
2016-04-01,07:44:19,10,1,13.73444,100.533725
2016-04-01,07:44:20,10,1,13.734605,100.533637
2016-04-01,07:44:21,10,1,13.734718,100.533638
2016-04-01,07:44:22,10,1,13.734797,100.533605
2016-04-01,07:44:23,10,1,13.734862,100.533615
2016-04-01,07:44:24,10,1,13.734888,100.533643
2016-04-01,07:44:25,10,1,13.734882,100.533677
2016-04-01,07:44:26,10,1,13.734867,100.533738
2016-04-01,07:44:27,10,1,13.734832,100.533795
2016-04-01,07:44:28,10,1,13.734805,100.533835
2016-04-01,07:44:29,10,1,13.734745,100.533897
2016-04-01,07:44:30,10,1,13.734675,100.533955
2016-04-01,07:44:31,10,1,13.734657,100.53398
2016-04-01,07:44:32,10,1,13.734663,100.534
2016-04-01,07:44:33,10,1,13.734685,100.534025
2016-04-01,07:44:34,10,1,13.73472,100.534048
2016-04-01,07:44:35,10,1,13.734762,100.53407
2016-04-01,07:44:36,10,1,13.734808,100.534088
2016-04-01,07:44:37,10,1,13.734858,100.534103
2016-04-01,07:44:38,10,1,13.734905,100.53412
2016-04-01,07:44:39,10,1,13.734957,100.534133
2016-04-01,07:44:40,10,1,13.735017,100.534142
2016-04-01,07:44:41,10,1,13.735082,100.534147
2016-04-01,07:44:42,10,1,13.735147,100.534153
2016-04-01,07:44:43,10,1,13.73523,100.534162
2016-04-01,07:44:44,10,1,13.7353,100.534173
2016-04-01,07:44:45,10,1,13.735358,100.534178
2016-04-01,07:44:46,10,1,13.73543,100.534183
2016-04-01,07:44:47,10,1,13.7355,100.534193
2016-04-01,07:44:48,10,1,13.735595,100.534202
2016-04-01,07:44:49,10,1,13.735675,100.534212
2016-04-01,07:44:50,10,1,13.735742,100.534235
2016-04-01,07:44:51,10,1,13.735823,100.534252
2016-04-01,07:44:52,10,1,13.735912,100.534262
2016-04-01,07:44:53,10,1,13.73599,100.534272
2016-04-01,07:44:54,10,1,13.736087,100.534283
2016-04-01,07:44:55,10,1,13.736173,100.534292
2016-04-01,07:44:56,10,1,13.736248,100.534305
2016-04-01,07:44:57,10,1,13.73633,100.534323
2016-04-01,07:44:58,10,1,13.736405,100.534338
2016-04-01,07:44:59,10,1,13.736482,100.534352
2016-04-01,07:45:00,10,1,13.736562,100.534355
2016-04-01,07:45:01,10,1,13.736637,100.534367
2016-04-01,07:45:02,10,1,13.73671,100.53438
2016-04-01,07:45:03,10,1,13.736783,100.534392
2016-04-01,07:45:04,10,1,13.736858,100.534402
2016-04-01,07:45:05,10,1,13.736935,100.534412
2016-04-01,07:45:06,10,1,13.737013,100.534418
2016-04-01,07:45:07,10,1,13.737092,100.53443
2016-04-01,07:45:08,10,1,13.737167,100.534443
2016-04-01,07:45:09,10,1,13.737237,100.534457
2016-04-01,07:45:10,10,1,13.737308,100.534468
2016-04-01,07:45:11,10,1,13.737375,100.534485
2016-04-01,07:45:12,10,1,13.737443,100.5345
2016-04-01,07:45:13,10,1,13.737513,100.53451
2016-04-01,07:45:14,10,1,13.737582,100.53452
2016-04-01,07:45:15,10,1,13.737648,100.534528
2016-04-01,07:45:16,10,1,13.737717,100.534538
2016-04-01,07:45:17,10,1,13.73779,100.534548
2016-04-01,07:45:18,10,1,13.737865,100.534558
2016-04-01,07:45:19,10,1,13.73793,100.534567
2016-04-01,07:45:20,10,1,13.738012,100.534578
2016-04-01,07:45:21,10,1,13.738082,100.53459
2016-04-01,07:45:22,10,1,13.738153,100.534602
2016-04-01,07:45:23,10,1,13.738222,100.534612
2016-04-01,07:45:24,10,1,13.738292,100.534622
2016-04-01,07:45:25,10,1,13.738363,100.534633
2016-04-01,07:45:26,10,1,13.738433,100.534645
2016-04-01,07:45:27,10,1,13.738503,100.534655
2016-04-01,07:45:28,10,1,13.73858,100.534665
2016-04-01,07:45:29,10,1,13.73864,100.534672
2016-04-01,07:45:30,10,1,13.738707,100.53468
2016-04-01,07:45:31,10,1,13.738773,100.534693
2016-04-01,07:45:32,10,1,13.738835,100.534705
2016-04-01,07:45:33,10,1,13.738893,100.534713
2016-04-01,07:45:34,10,1,13.738962,100.534718
2016-04-01,07:45:35,10,1,13.739018,100.534722
2016-04-01,07:45:36,10,1,13.739058,100.534732
2016-04-01,07:45:37,10,1,13.73909,100.534738
2016-04-01,07:45:38,10,1,13.739108,100.534745
2016-04-01,07:45:39,10,1,13.739115,100.534752
2016-04-01,07:45:40,10,1,13.739117,100.534765
2016-04-01,07:45:41,10,1,13.739118,100.534773
2016-04-01,07:45:42,10,1,13.739118,100.534773
2016-04-01,07:45:43,10,1,13.73912,100.534793
2016-04-01,07:45:44,10,1,13.739125,100.534785
2016-04-01,07:45:45,10,1,13.739147,100.53477
2016-04-01,07:45:46,10,1,13.739173,100.53476
2016-04-01,07:45:47,10,1,13.739203,100.534763
2016-04-01,07:45:48,10,1,13.739233,100.53477
2016-04-01,07:45:49,10,1,13.739272,100.534777
2016-04-01,07:45:50,10,1,13.739308,100.53479
2016-04-01,07:45:51,10,1,13.739352,100.534798
2016-04-01,07:45:52,10,1,13.739413,100.534798
2016-04-01,07:45:53,10,1,13.73947,100.534803
2016-04-01,07:45:54,10,1,13.739527,100.534817
2016-04-01,07:45:55,10,1,13.739585,100.534822
2016-04-01,07:45:56,10,1,13.73964,100.534827
2016-04-01,07:45:57,10,1,13.739712,100.53484
2016-04-01,07:45:58,10,1,13.739773,100.53485
2016-04-01,07:45:59,10,1,13.739837,100.534857
2016-04-01,07:46:00,10,1,13.7399,100.534865
2016-04-01,07:46:01,10,1,13.739972,100.534875
2016-04-01,07:46:02,10,1,13.740033,100.53488
2016-04-01,07:46:03,10,1,13.740097,100.53489
2016-04-01,07:46:04,10,1,13.74016,100.5349
2016-04-01,07:46:05,10,1,13.74022,100.534913
2016-04-01,07:46:06,10,1,13.74028,100.534925
2016-04-01,07:46:07,10,1,13.740335,100.534942
2016-04-01,07:46:08,10,1,13.740405,100.53496
2016-04-01,07:46:09,10,1,13.740468,100.534963
2016-04-01,07:46:10,10,1,13.740535,100.534968
2016-04-01,07:46:11,10,1,13.740602,100.534975
2016-04-01,07:46:12,10,1,13.740668,100.534985
2016-04-01,07:46:13,10,1,13.74074,100.53499
2016-04-01,07:46:14,10,1,13.740817,100.534987
2016-04-01,07:46:15,10,1,13.740883,100.534987
2016-04-01,07:46:16,10,1,13.740948,100.535002
2016-04-01,07:46:17,10,1,13.741012,100.535032
2016-04-01,07:46:18,10,1,13.741072,100.535057
2016-04-01,07:46:19,10,1,13.741128,100.535068
2016-04-01,07:46:20,10,1,13.741185,100.535068
2016-04-01,07:46:21,10,1,13.741255,100.535067
2016-04-01,07:46:22,10,1,13.741317,100.535077
2016-04-01,07:46:23,10,1,13.741377,100.535087
2016-04-01,07:46:24,10,1,13.741437,100.535093
2016-04-01,07:46:25,10,1,13.741493,100.535107
2016-04-01,07:46:26,10,1,13.74155,100.53512
2016-04-01,07:46:27,10,1,13.74162,100.535132
2016-04-01,07:46:28,10,1,13.741683,100.535147
2016-04-01,07:46:29,10,1,13.74175,100.535158
2016-04-01,07:46:30,10,1,13.741813,100.535173
2016-04-01,07:46:31,10,1,13.741873,100.535192
2016-04-01,07:46:32,10,1,13.741942,100.535198
2016-04-01,07:46:33,10,1,13.742,100.535207
2016-04-01,07:46:34,10,1,13.742063,100.535213
2016-04-01,07:46:35,10,1,13.742125,100.53522
2016-04-01,07:46:36,10,1,13.742202,100.535228
2016-04-01,07:46:37,10,1,13.74227,100.535237
2016-04-01,07:46:38,10,1,13.742342,100.535245
2016-04-01,07:46:39,10,1,13.742422,100.535247
2016-04-01,07:46:40,10,1,13.742493,100.535253
2016-04-01,07:46:41,10,1,13.742563,100.535263
2016-04-01,07:46:42,10,1,13.742633,100.535275
2016-04-01,07:46:43,10,1,13.742703,100.535287
2016-04-01,07:46:44,10,1,13.742772,100.535297
2016-04-01,07:46:45,10,1,13.742845,100.535308
2016-04-01,07:46:46,10,1,13.742913,100.535323
2016-04-01,07:46:47,10,1,13.742982,100.535347
2016-04-01,07:46:48,10,1,13.743057,100.535358
2016-04-01,07:46:49,10,1,13.74313,100.535365
2016-04-01,07:46:50,10,1,13.743198,100.535372
2016-04-01,07:46:51,10,1,13.74327,100.535372
2016-04-01,07:46:52,10,1,13.743338,100.535383
2016-04-01,07:46:53,10,1,13.7434,100.535387
2016-04-01,07:46:54,10,1,13.743472,100.535385
2016-04-01,07:46:55,10,1,13.743542,100.535378
2016-04-01,07:46:56,10,1,13.743617,100.535388
2016-04-01,07:46:57,10,1,13.743685,100.535417
2016-04-01,07:46:58,10,1,13.743753,100.53544
2016-04-01,07:46:59,10,1,13.743833,100.53545
2016-04-01,07:47:00,10,1,13.743903,100.535455
2016-04-01,07:47:01,10,1,13.743973,100.535463
2016-04-01,07:47:02,10,1,13.744023,100.535475
2016-04-01,07:47:03,10,1,13.7441,100.53548
2016-04-01,07:47:04,10,1,13.744148,100.53549
2016-04-01,07:47:05,10,1,13.744192,100.5355
2016-04-01,07:47:06,10,1,13.744247,100.53552
2016-04-01,07:47:07,10,1,13.744302,100.535535
2016-04-01,07:47:08,10,1,13.74435,100.535542
2016-04-01,07:47:09,10,1,13.744392,100.535542
2016-04-01,07:47:10,10,1,13.74443,100.53555
2016-04-01,07:47:11,10,1,13.744463,100.53556
2016-04-01,07:47:12,10,1,13.744498,100.535567
2016-04-01,07:47:13,10,1,13.744535,100.535572
2016-04-01,07:47:14,10,1,13.744573,100.53558
2016-04-01,07:47:15,10,1,13.744613,100.535587
2016-04-01,07:47:16,10,1,13.744653,100.535592
2016-04-01,07:47:17,10,1,13.744692,100.535597
2016-04-01,07:47:18,10,1,13.744717,100.535595
2016-04-01,07:47:19,10,1,13.744737,100.535597
2016-04-01,07:47:20,10,1,13.744748,100.535605
2016-04-01,07:47:21,10,1,13.744753,100.535613
2016-04-01,07:47:22,10,1,13.744757,100.535618
2016-04-01,07:47:23,10,1,13.744752,100.535623
2016-04-01,07:47:24,10,1,13.74475,100.535627
2016-04-01,07:47:25,10,1,13.74475,100.535627
2016-04-01,07:47:26,10,1,13.74475,100.535627
2016-04-01,07:47:27,10,1,13.74475,100.535627
2016-04-01,07:47:28,10,1,13.74475,100.535627
2016-04-01,07:47:29,10,1,13.74475,100.535627
2016-04-01,07:47:30,10,1,13.74475,100.535627
2016-04-01,07:47:31,10,1,13.74475,100.535627
2016-04-01,07:47:32,10,1,13.74475,100.535627
2016-04-01,07:47:33,10,1,13.74475,100.535627
2016-04-01,07:47:34,10,1,13.74475,100.535627
2016-04-01,07:47:35,10,1,13.74475,100.535627
2016-04-01,07:47:36,10,1,13.74475,100.535627
2016-04-01,07:47:37,10,1,13.74475,100.535627
2016-04-01,07:47:38,10,1,13.74475,100.535627
2016-04-01,07:47:39,10,1,13.74475,100.535627
2016-04-01,07:47:40,10,1,13.74475,100.535627
2016-04-01,07:47:41,10,1,13.74475,100.535627
2016-04-01,07:47:42,10,1,13.74475,100.535627
2016-04-01,07:47:43,10,1,13.74475,100.535627
2016-04-01,07:47:44,10,1,13.74475,100.535627
2016-04-01,07:47:45,10,1,13.74475,100.535627
2016-04-01,07:47:46,10,1,13.74475,100.535627
2016-04-01,07:47:47,10,1,13.74475,100.535627
2016-04-01,07:47:48,10,1,13.74475,100.535627
2016-04-01,07:47:49,10,1,13.74475,100.535627
2016-04-01,07:47:50,10,1,13.74475,100.535627
2016-04-01,07:47:51,10,1,13.74475,100.535627
2016-04-01,07:47:52,10,1,13.74475,100.535627
2016-04-01,07:47:53,10,1,13.74475,100.535627
2016-04-01,07:47:54,10,1,13.74475,100.535627
2016-04-01,07:47:55,10,1,13.74475,100.535627
2016-04-01,07:47:56,10,1,13.74475,100.535627
2016-04-01,07:47:57,10,1,13.74475,100.535627
2016-04-01,07:47:58,10,1,13.74475,100.535627
2016-04-01,07:47:59,10,1,13.74475,100.535627
2016-04-01,07:48:00,10,1,13.74475,100.535627
2016-04-01,07:48:01,10,1,13.74475,100.535627
2016-04-01,07:48:02,10,1,13.74475,100.535627
2016-04-01,07:48:03,10,1,13.74475,100.535627
2016-04-01,07:48:04,10,1,13.74475,100.535627
2016-04-01,07:48:05,10,1,13.74475,100.535627
2016-04-01,07:48:06,10,1,13.74475,100.535627
2016-04-01,07:48:07,10,1,13.74475,100.535627
2016-04-01,07:48:08,10,1,13.74475,100.535627
2016-04-01,07:48:09,10,1,13.74475,100.535627
2016-04-01,07:48:10,10,1,13.74475,100.535627
2016-04-01,07:48:11,10,1,13.74475,100.535627
2016-04-01,07:48:12,10,1,13.74475,100.535627
2016-04-01,07:48:13,10,1,13.74475,100.535627
2016-04-01,07:48:14,10,1,13.74475,100.535627
2016-04-01,07:48:15,10,1,13.74475,100.535627
2016-04-01,07:48:16,10,1,13.74475,100.535627
2016-04-01,07:48:17,10,1,13.74475,100.535627
2016-04-01,07:48:18,10,1,13.74475,100.535627
2016-04-01,07:48:19,10,1,13.74475,100.535627
2016-04-01,07:48:20,10,1,13.74475,100.535627
2016-04-01,07:48:21,10,1,13.74475,100.535627
2016-04-01,07:48:22,10,1,13.74475,100.535627
2016-04-01,07:48:23,10,1,13.74475,100.535627
2016-04-01,07:48:24,10,1,13.74475,100.535627
2016-04-01,07:48:25,10,1,13.74475,100.535627
2016-04-01,07:48:26,10,1,13.74475,100.535627
2016-04-01,07:48:27,10,1,13.74475,100.535627
2016-04-01,07:48:28,10,1,13.74475,100.535627
2016-04-01,07:48:29,10,1,13.74475,100.535627
2016-04-01,07:48:30,10,1,13.74475,100.535627
2016-04-01,07:48:31,10,1,13.74475,100.535627
2016-04-01,07:48:32,10,1,13.74475,100.535627
2016-04-01,07:48:33,10,1,13.74475,100.535627
2016-04-01,07:48:34,10,1,13.74475,100.535627
2016-04-01,07:48:35,10,1,13.74475,100.535627
2016-04-01,07:48:36,10,1,13.744728,100.535633
2016-04-01,07:48:37,10,1,13.744728,100.535633
2016-04-01,07:48:38,10,1,13.74474,100.535635
2016-04-01,07:48:39,10,1,13.744757,100.535635
2016-04-01,07:48:40,10,1,13.744778,100.535633
2016-04-01,07:48:41,10,1,13.7448,100.535628
2016-04-01,07:48:42,10,1,13.744817,100.535625
2016-04-01,07:48:43,10,1,13.744825,100.535625
2016-04-01,07:48:44,10,1,13.744828,100.535627
2016-04-01,07:48:45,10,1,13.744827,100.535628
2016-04-01,07:48:46,10,1,13.744827,100.535628
2016-04-01,07:48:47,10,1,13.744827,100.535628
2016-04-01,07:48:48,10,1,13.744827,100.535628
2016-04-01,07:48:49,10,1,13.744827,100.535628
2016-04-01,07:48:50,10,1,13.744827,100.535628
2016-04-01,07:48:51,10,1,13.744842,100.535635
2016-04-01,07:48:52,10,1,13.744842,100.535637
2016-04-01,07:48:53,10,1,13.744855,100.535638
2016-04-01,07:48:54,10,1,13.74487,100.53564
2016-04-01,07:48:55,10,1,13.744882,100.53564
2016-04-01,07:48:56,10,1,13.744893,100.535642
2016-04-01,07:48:57,10,1,13.744903,100.535645
2016-04-01,07:48:58,10,1,13.744915,100.53565
2016-04-01,07:48:59,10,1,13.744922,100.535653
2016-04-01,07:49:00,10,1,13.74492,100.535652
2016-04-01,07:49:01,10,1,13.74492,100.535652
2016-04-01,07:49:02,10,1,13.74492,100.535652
2016-04-01,07:49:03,10,1,13.74492,100.535652
2016-04-01,07:49:04,10,1,13.74492,100.535652
2016-04-01,07:49:05,10,1,13.74492,100.535652
2016-04-01,07:49:06,10,1,13.74492,100.535652
2016-04-01,07:49:07,10,1,13.74492,100.535652
2016-04-01,07:49:08,10,1,13.74492,100.535652
2016-04-01,07:49:09,10,1,13.74492,100.535652
2016-04-01,07:49:10,10,1,13.74492,100.535652
2016-04-01,07:49:11,10,1,13.74492,100.535652
2016-04-01,07:49:12,10,1,13.74492,100.535652
2016-04-01,07:49:13,10,1,13.744943,100.535638
2016-04-01,07:49:14,10,1,13.744948,100.535638
2016-04-01,07:49:15,10,1,13.744968,100.535642
2016-04-01,07:49:16,10,1,13.744998,100.535645
2016-04-01,07:49:17,10,1,13.745032,100.535652
